DATE_TIME,ÉGÉäÉAé˘óvÅkMWhÅl,êÖóÕÅkMWhÅl,âŒóÕÅkMWhÅl,å¥éqóÕÅkMWhÅl,ëæózåıé¿ê—ÅkMWhÅl,ëæózåıó}êßó ÅkMWhÅl,ïóóÕé¿ê—ÅkMWhÅl,ïóóÕó}êßó ÅkMWhÅl,ínîMÅkMWhÅl,ÉoÉCÉIÉ}ÉXÅkMWhÅl,ógêÖÅkMWhÅl,òAånê¸ÅkMWhÅl
2016/8/2 5:00,7940,842,9437,0,86,0,6,0,92,185,2,-2710
2016/8/2 6:00,8342,854,9650,0,265,0,3,0,96,186,1,-2713
2016/8/2 7:00,9038,857,10148,0,433,0,2,0,93,183,1,-2679
2016/8/2 8:00,10491,923,11042,0,792,0,3,0,94,183,1,-2547
2016/8/2 9:00,11602,1094,11760,0,1182,0,3,0,93,186,1,-2717
2016/8/2 10:00,11899,1129,11963,0,1346,0,2,0,95,185,1,-2822
2016/8/2 11:00,12228,1098,12176,0,1415,0,9,0,93,187,0,-2750
2016/8/2 12:00,11676,1143,12058,0,1087,0,13,0,94,187,1,-2907
2016/8/2 13:00,12009,1274,12583,0,735,0,11,0,94,185,1,-2874
2016/8/2 14:00,11813,1343,12469,0,502,0,12,0,94,181,1,-2789
2016/8/2 15:00,11576,1458,12540,0,282,0,20,0,94,185,0,-3003
2016/8/2 16:00,11506,1608,12387,0,174,0,16,0,95,184,0,-2958
2016/8/2 17:00,10961,1640,11588,0,94,0,15,0,97,183,0,-2656
2016/8/2 18:00,10712,1671,11363,0,1,0,18,0,97,186,1,-2625
2016/8/2 19:00,10407,1673,10872,0,0,0,15,0,96,187,1,-2437
2016/8/2 20:00,9623,1652,10542,0,0,0,12,0,99,139,0,-2821
2016/8/2 21:00,8998,1597,9702,0,0,0,18,0,94,130,0,-2543
2016/8/2 22:00,8544,1592,9411,0,0,0,19,0,93,115,0,-2686
2016/8/2 23:00,8109,1549,8932,0,0,0,5,0,96,115,0,-2588
2016/8/3 0:00,7619,1477,8693,0,0,0,4,0,96,118,0,-2769
2016/8/3 1:00,7363,1442,8590,0,0,0,6,0,95,116,0,-2886
2016/8/3 2:00,7409,1430,8623,0,0,0,4,0,97,121,0,-2866
2016/8/3 3:00,7593,1412,8834,0,0,0,12,0,95,123,0,-2883
2016/8/3 4:00,7643,1422,8884,0,0,0,10,0,92,120,0,-2885
2016/8/3 5:00,7528,1428,8705,0,60,0,3,0,93,118,0,-2879
2016/8/3 6:00,8005,1466,8939,0,218,0,1,0,97,189,0,-2905
2016/8/3 7:00,8723,1456,9351,0,426,0,2,0,96,191,0,-2799
2016/8/3 8:00,10058,1431,10265,0,716,0,1,0,97,192,1,-2645
2016/8/3 9:00,11116,1459,10939,0,1116,0,3,0,96,192,1,-2690
2016/8/3 10:00,11628,1406,11163,0,1423,0,10,0,91,193,0,-2658
2016/8/3 11:00,11873,1352,11407,0,1410,0,15,0,92,193,0,-2596
2016/8/3 12:00,11572,1294,11489,0,1401,0,18,0,94,195,1,-2920
2016/8/3 13:00,11933,1312,12280,0,985,0,17,0,95,193,1,-2950
2016/8/3 14:00,11914,1340,12508,0,724,0,18,0,94,195,1,-2966
2016/8/3 15:00,11730,1488,12272,0,613,0,13,0,95,195,0,-2946
2016/8/3 16:00,11742,1502,12291,0,426,0,15,0,91,195,0,-2778
2016/8/3 17:00,11247,1442,12019,0,219,0,17,0,88,192,0,-2730
2016/8/3 18:00,10931,1425,11996,0,5,0,12,0,92,195,1,-2795
2016/8/3 19:00,10700,1386,11900,0,0,0,23,0,92,193,1,-2895
2016/8/3 20:00,10079,1264,11710,0,0,0,23,0,91,191,1,-3201
2016/8/3 21:00,9409,1158,11150,0,0,0,37,0,93,185,1,-3215
2016/8/3 22:00,9039,1079,10598,0,0,0,28,0,89,189,1,-2945
2016/8/3 23:00,8540,1038,9825,0,0,0,30,0,87,187,1,-2628
2016/8/4 0:00,8019,944,9479,0,0,0,39,0,93,184,1,-2721
2016/8/4 1:00,7745,933,9200,0,0,0,58,0,93,180,1,-2720
2016/8/4 2:00,7792,907,9249,0,0,0,78,0,92,182,1,-2717
2016/8/4 3:00,7934,893,9417,0,0,0,74,0,93,180,1,-2724
2016/8/4 4:00,7999,903,9454,0,0,0,73,0,88,185,1,-2705
2016/8/4 5:00,7922,918,9271,0,129,0,87,0,87,185,2,-2757
2016/8/4 6:00,8234,948,9268,0,401,0,81,0,92,188,1,-2745
2016/8/4 7:00,9052,1000,9518,0,802,0,76,0,93,190,1,-2628
2016/8/4 8:00,10511,1122,10286,0,1220,0,67,0,91,196,1,-2472
2016/8/4 9:00,11516,1221,10931,0,1477,0,74,0,90,187,1,-2465
2016/8/4 10:00,11916,1206,11086,0,1645,0,87,0,90,182,1,-2381
2016/8/4 11:00,12197,1199,11273,0,1726,0,114,0,87,183,0,-2385
2016/8/4 12:00,11921,1124,11210,0,1826,0,133,0,89,183,1,-2645
2016/8/4 13:00,12550,1209,11846,0,1726,0,159,0,90,183,1,-2664
2016/8/4 14:00,12638,1225,12462,0,1378,0,167,0,92,188,1,-2875
2016/8/4 15:00,12532,1361,12562,0,1054,0,152,0,89,185,0,-2871
2016/8/4 16:00,12498,1365,12825,0,692,0,138,0,91,182,142,-2937
2016/8/4 17:00,11751,1364,12253,0,293,0,111,0,89,185,52,-2596
2016/8/4 18:00,11255,1285,12130,0,1,0,115,0,91,182,1,-2550
2016/8/4 19:00,11025,1221,11958,0,0,0,111,0,91,185,1,-2542
2016/8/4 20:00,10301,1079,11579,0,0,0,81,0,93,182,1,-2714
2016/8/4 21:00,9636,1043,10811,0,0,0,88,0,89,181,1,-2577
2016/8/4 22:00,9154,1002,10463,0,0,0,79,0,88,183,1,-2662
2016/8/4 23:00,8625,968,9860,0,0,0,74,0,86,182,0,-2545
2016/8/5 0:00,8045,806,9568,0,0,0,106,0,92,176,1,-2704
2016/8/5 1:00,7730,805,9253,0,0,0,109,0,92,176,1,-2706
2016/8/5 2:00,7731,805,9250,0,0,0,110,0,92,176,1,-2703
2016/8/5 3:00,7895,803,9421,0,0,0,122,0,91,175,1,-2718
2016/8/5 4:00,7928,836,9555,0,0,0,121,0,89,179,1,-2853
2016/8/5 5:00,7931,833,9411,0,132,0,118,0,86,182,2,-2833
2016/8/5 6:00,8390,875,9504,0,489,0,112,0,92,181,1,-2864
2016/8/5 7:00,9148,992,9724,0,897,0,122,0,92,182,1,-2862
2016/8/5 8:00,10581,1080,10710,0,1238,0,132,0,91,185,1,-2856
2016/8/5 9:00,11713,1139,11372,0,1549,0,130,0,90,183,1,-2751
2016/8/5 10:00,12354,1161,11726,0,1924,0,145,0,89,182,1,-2874
2016/8/5 11:00,12524,1127,11936,0,1845,0,174,0,88,185,0,-2831
2016/8/5 12:00,12149,1085,11452,0,1820,0,230,0,90,183,1,-2712
2016/8/5 13:00,12735,1154,12162,0,1739,0,241,0,91,181,1,-2834
2016/8/5 14:00,12860,1174,12626,0,1434,0,250,0,89,179,1,-2893
2016/8/5 15:00,12755,1289,12838,0,1072,0,245,0,90,178,0,-2957
2016/8/5 16:00,12710,1298,13209,0,639,0,219,0,92,180,0,-2927
2016/8/5 17:00,11955,1253,12764,0,259,0,185,0,90,182,0,-2778
2016/8/5 18:00,11432,1262,12381,0,1,0,136,0,93,184,1,-2626
2016/8/5 19:00,11159,1229,12378,0,0,0,131,0,93,187,1,-2860
2016/8/5 20:00,10412,1095,11812,0,0,0,123,0,94,185,1,-2898
2016/8/5 21:00,9798,1032,11237,0,0,0,81,0,90,181,1,-2824
2016/8/5 22:00,9326,919,10830,0,0,0,62,0,86,184,1,-2756
2016/8/5 23:00,8802,886,10150,0,0,0,61,0,87,182,0,-2564
2016/8/6 0:00,8167,793,9311,0,0,0,60,0,93,178,1,-2269
2016/8/6 1:00,7856,791,9020,0,0,0,57,0,95,175,1,-2283
2016/8/6 2:00,7785,792,8922,0,0,0,59,0,94,179,1,-2262
2016/8/6 3:00,7906,815,9049,0,0,0,39,0,93,178,1,-2269
2016/8/6 4:00,7889,821,9049,0,0,0,31,0,90,183,1,-2286
2016/8/6 5:00,7809,829,8875,0,122,0,23,0,86,187,2,-2315
2016/8/6 6:00,8063,882,8762,0,464,0,12,0,92,182,1,-2332
2016/8/6 7:00,8629,932,8878,0,881,0,8,0,93,189,1,-2353
2016/8/6 8:00,9488,979,9374,0,1179,0,9,0,94,189,1,-2337
2016/8/6 9:00,10341,1030,9840,0,1464,0,13,0,91,188,1,-2286
2016/8/6 10:00,11021,1037,10070,0,1960,0,16,0,88,191,1,-2342
2016/8/6 11:00,11281,1043,10203,0,2029,0,14,0,86,197,0,-2291
2016/8/6 12:00,11128,1034,10201,0,1893,0,20,0,90,191,1,-2302
2016/8/6 13:00,11412,1087,10709,0,1790,0,20,0,89,187,1,-2471
2016/8/6 14:00,11363,1187,11140,0,1394,0,24,0,90,185,1,-2658
2016/8/6 15:00,11181,1228,11324,0,933,0,22,0,91,186,1,-2604
2016/8/6 16:00,11191,1239,11570,0,595,0,19,0,86,186,0,-2504
2016/8/6 17:00,10832,1241,11413,0,287,0,19,0,89,187,0,-2404
2016/8/6 18:00,10461,1258,11313,0,4,0,16,0,89,185,1,-2405
2016/8/6 19:00,10333,1249,11222,0,0,0,8,0,88,189,1,-2424
2016/8/6 20:00,9727,1149,10774,0,0,0,8,0,91,187,1,-2483
2016/8/6 21:00,9212,1003,10173,0,0,0,9,0,92,187,1,-2253
2016/8/6 22:00,8922,949,9924,0,0,0,13,0,88,184,1,-2237
2016/8/6 23:00,8461,871,9561,0,0,0,21,0,88,169,0,-2249
2016/8/7 0:00,7902,775,9136,0,0,0,21,0,92,157,1,-2280
2016/8/7 1:00,7529,772,8767,0,0,0,32,0,91,157,1,-2291
2016/8/7 2:00,7506,787,8735,0,0,0,37,0,93,156,1,-2303
2016/8/7 3:00,7572,800,8791,0,0,0,37,0,92,157,1,-2306
2016/8/7 4:00,7584,833,8759,0,0,0,38,0,88,161,1,-2296
2016/8/7 5:00,7513,865,8538,0,110,0,51,0,88,162,2,-2303
2016/8/7 6:00,7726,866,8453,0,433,0,47,0,92,165,1,-2331
2016/8/7 7:00,8265,889,8586,0,814,0,25,0,89,163,1,-2302
2016/8/7 8:00,9052,990,8917,0,1232,0,20,0,90,161,1,-2359
2016/8/7 9:00,9896,1004,9344,0,1612,0,27,0,90,165,1,-2347
2016/8/7 10:00,10558,1034,9631,0,1926,0,44,0,88,163,1,-2329
2016/8/7 11:00,10849,1057,9754,0,1976,0,55,0,89,169,0,-2251
2016/8/7 12:00,10895,1011,9954,0,1809,0,65,0,90,166,1,-2201
2016/8/7 13:00,10931,1068,10020,0,1672,0,94,0,89,163,1,-2176
2016/8/7 14:00,10953,1140,10232,0,1412,0,99,0,90,161,1,-2182
2016/8/7 15:00,11010,1174,10552,0,1077,0,131,0,89,161,1,-2175
2016/8/7 16:00,11072,1181,11012,0,671,0,132,0,89,157,0,-2170
2016/8/7 17:00,11016,1152,11381,0,268,0,138,0,89,162,0,-2174
2016/8/7 18:00,10806,1165,11402,0,5,0,142,0,90,157,1,-2156
2016/8/7 19:00,10745,1124,11447,0,0,0,122,0,88,160,1,-2197
2016/8/7 20:00,10197,1033,11028,0,0,0,132,0,89,156,1,-2242
2016/8/7 21:00,9599,909,10513,0,0,0,138,0,92,159,1,-2213
2016/8/7 22:00,8868,890,9850,0,0,0,131,0,89,158,1,-2251
2016/8/7 23:00,8298,856,9318,0,0,0,139,0,90,159,0,-2264
2016/8/8 0:00,7715,753,8868,0,0,0,130,0,92,175,1,-2304
2016/8/8 1:00,7395,752,8481,0,0,0,149,0,92,174,1,-2254
2016/8/8 2:00,7435,760,8411,0,0,0,115,0,92,178,1,-2122
2016/8/8 3:00,7558,772,8528,0,0,0,100,0,92,180,1,-2115
2016/8/8 4:00,7588,793,8561,0,0,0,95,0,90,181,1,-2133
2016/8/8 5:00,7633,813,8532,0,75,0,76,0,91,179,2,-2135
2016/8/8 6:00,8093,844,8790,0,378,0,62,0,93,186,1,-2261
2016/8/8 7:00,9111,901,9454,0,687,0,47,0,92,191,1,-2262
2016/8/8 8:00,10907,954,10822,0,1112,0,33,0,92,198,1,-2305
2016/8/8 9:00,12040,999,11867,0,1286,0,48,0,91,195,1,-2447
2016/8/8 10:00,12374,1089,12258,0,1158,0,64,0,90,190,1,-2476
2016/8/8 11:00,12713,1074,12409,0,1351,0,79,0,89,186,0,-2475
2016/8/8 12:00,12253,992,12318,0,1170,0,85,0,92,188,1,-2593
2016/8/8 13:00,12709,1101,12635,0,1042,0,87,0,91,189,1,-2437
2016/8/8 14:00,12747,1127,12735,0,827,0,102,0,90,186,1,-2321
2016/8/8 15:00,12550,1210,12644,0,626,0,135,0,88,185,0,-2338
2016/8/8 16:00,12450,1298,12782,0,333,0,156,0,89,184,0,-2392
2016/8/8 17:00,11791,1233,12509,0,136,0,146,0,87,188,0,-2508
2016/8/8 18:00,11511,1204,12514,0,0,0,175,0,90,181,1,-2654
2016/8/8 19:00,11184,1156,12273,0,0,0,159,0,91,184,1,-2680
2016/8/8 20:00,10504,1097,11569,0,0,0,136,0,91,179,1,-2569
2016/8/8 21:00,9816,986,10939,0,0,0,102,0,93,181,2,-2487
2016/8/8 22:00,9364,988,10251,0,0,0,81,0,88,182,1,-2227
2016/8/8 23:00,8809,979,9722,0,0,0,80,0,89,183,1,-2245
2016/8/9 0:00,8272,847,9318,0,0,0,67,0,93,181,2,-2236
2016/8/9 1:00,7964,796,9055,0,0,0,81,0,93,176,2,-2239
2016/8/9 2:00,7948,824,8996,0,0,0,82,0,94,182,2,-2232
2016/8/9 3:00,8061,825,9197,0,0,0,104,0,93,178,2,-2338
2016/8/9 4:00,8160,826,9383,0,0,0,119,0,90,177,1,-2436
2016/8/9 5:00,8151,846,9300,0,34,0,145,0,84,182,1,-2441
2016/8/9 6:00,8435,908,9377,0,176,0,135,0,93,181,2,-2437
2016/8/9 7:00,9222,956,9978,0,387,0,115,0,94,182,2,-2492
2016/8/9 8:00,10728,987,11029,0,764,0,134,0,93,185,2,-2466
2016/8/9 9:00,11815,1063,11856,0,1133,0,158,0,92,188,2,-2677
2016/8/9 10:00,12229,1135,12073,0,1412,0,169,0,89,192,0,-2841
2016/8/9 11:00,12473,1167,12184,0,1501,0,195,0,90,190,0,-2854
2016/8/9 12:00,12032,1093,11702,0,1619,0,233,0,96,190,1,-2902
2016/8/9 13:00,12287,1187,12152,0,1329,0,280,0,97,187,1,-2946
2016/8/9 14:00,12283,1205,11964,0,1121,0,320,0,95,189,1,-2612
2016/8/9 15:00,12096,1334,11982,0,774,0,314,0,97,184,1,-2590
2016/8/9 16:00,12101,1404,12122,0,539,0,315,0,96,184,102,-2661
2016/8/9 17:00,11488,1280,12087,0,267,0,269,0,94,184,48,-2741
2016/8/9 18:00,11020,1212,11965,0,1,0,241,0,97,185,1,-2682
2016/8/9 19:00,10730,1167,11762,0,0,0,211,0,99,188,1,-2698
2016/8/9 20:00,9983,980,11030,0,0,0,198,0,98,184,1,-2508
2016/8/9 21:00,9342,937,10492,0,0,0,245,0,99,186,-105,-2512
2016/8/9 22:00,8978,911,10030,0,0,0,258,0,95,180,-220,-2276
2016/8/9 23:00,8480,902,9413,0,0,0,263,0,97,183,-109,-2269
2016/8/10 0:00,7924,803,8834,0,0,0,221,0,100,176,2,-2212
2016/8/10 1:00,7665,796,8569,0,0,0,243,0,100,177,2,-2222
2016/8/10 2:00,7656,807,8518,0,0,0,253,0,100,178,2,-2202
2016/8/10 3:00,7833,808,8718,0,0,0,236,0,101,176,2,-2208
2016/8/10 4:00,7938,813,8845,0,0,0,223,0,97,182,1,-2223
2016/8/10 5:00,7868,817,8712,0,84,0,202,0,95,184,1,-2227
2016/8/10 6:00,8144,894,8676,0,365,0,192,0,100,185,2,-2270
2016/8/10 7:00,8771,912,9287,0,578,0,163,0,99,188,2,-2458
2016/8/10 8:00,9941,967,9876,0,1001,0,126,0,100,189,2,-2320
2016/8/10 9:00,10833,981,10553,0,1315,0,97,0,100,188,2,-2403
2016/8/10 10:00,11136,1013,10904,0,1348,0,107,0,99,195,0,-2530
2016/8/10 11:00,11293,1034,10993,0,1302,0,112,0,95,193,0,-2436
2016/8/10 12:00,10735,973,10579,0,1238,0,115,0,101,191,1,-2463
2016/8/10 13:00,11234,1112,11369,0,1129,0,114,0,99,186,1,-2776
2016/8/10 14:00,11315,1196,11801,0,824,0,119,0,97,185,1,-2908
2016/8/10 15:00,11041,1278,11658,0,569,0,119,0,99,186,0,-2868
2016/8/10 16:00,10986,1272,11767,0,412,0,105,0,97,188,0,-2855
2016/8/10 17:00,10365,1187,11213,0,186,0,83,0,92,190,0,-2586
2016/8/10 18:00,10135,1188,11117,0,0,0,78,0,100,186,1,-2535
2016/8/10 19:00,9932,1177,11032,0,0,0,35,0,100,186,1,-2599
2016/8/10 20:00,9354,1065,10467,0,0,0,21,0,98,185,1,-2483
2016/8/10 21:00,8787,889,9908,0,0,0,13,0,100,187,2,-2312
2016/8/10 22:00,8611,824,9723,0,0,0,12,0,96,183,1,-2228
2016/8/10 23:00,8232,782,9376,0,0,0,8,0,94,182,1,-2211
2016/8/11 0:00,7755,717,8997,0,0,0,17,0,101,178,2,-2257
2016/8/11 1:00,7499,713,8735,0,0,0,19,0,102,177,2,-2249
2016/8/11 2:00,7484,715,8709,0,0,0,22,0,99,177,2,-2240
2016/8/11 3:00,7656,719,8889,0,0,0,19,0,100,175,2,-2248
2016/8/11 4:00,7743,740,8956,0,0,0,20,0,100,179,1,-2253
2016/8/11 5:00,7659,758,8756,0,93,0,13,0,94,185,1,-2241
2016/8/11 6:00,7828,791,8646,0,352,0,6,0,102,181,2,-2252
2016/8/11 7:00,8337,815,8667,0,820,0,4,0,102,183,2,-2256
2016/8/11 8:00,9045,860,9233,0,1097,0,1,0,101,186,2,-2435
2016/8/11 9:00,9984,885,9626,0,1606,0,1,0,99,188,2,-2423
2016/8/11 10:00,10206,917,9568,0,1820,0,4,0,98,191,0,-2392
2016/8/11 11:00,10453,934,9730,0,1883,0,7,0,94,194,0,-2389
2016/8/11 12:00,10370,919,9610,0,1912,0,11,0,99,194,1,-2376
2016/8/11 13:00,10659,985,9807,0,1894,0,15,0,101,190,1,-2334
2016/8/11 14:00,10642,1006,10161,0,1546,0,20,0,101,190,1,-2383
2016/8/11 15:00,10569,1171,10529,0,1156,0,29,0,98,191,0,-2605
2016/8/11 16:00,10670,1229,11129,0,730,0,30,0,98,185,0,-2731
2016/8/11 17:00,10321,1169,10965,0,253,0,24,0,94,183,0,-2367
2016/8/11 18:00,10031,1175,10794,0,1,0,28,0,98,179,1,-2245
2016/8/11 19:00,9962,1112,10810,0,0,0,30,0,99,183,1,-2273
2016/8/11 20:00,9519,968,10579,0,0,0,30,0,101,182,1,-2342
2016/8/11 21:00,8930,815,10037,0,0,0,12,0,99,181,2,-2216
2016/8/11 22:00,8308,795,9459,0,0,0,4,0,95,180,1,-2226
2016/8/11 23:00,7838,754,9030,0,0,0,6,0,96,187,1,-2236
2016/8/12 0:00,7287,690,8540,0,0,0,13,0,99,181,2,-2238
2016/8/12 1:00,7081,697,8318,0,0,0,22,0,101,176,2,-2235
2016/8/12 2:00,7087,688,8297,0,0,0,40,0,101,178,2,-2219
2016/8/12 3:00,7256,694,8475,0,0,0,32,0,100,179,2,-2226
2016/8/12 4:00,7314,716,8536,0,0,0,26,0,98,177,1,-2240
2016/8/12 5:00,7330,726,8389,0,135,0,21,0,98,183,1,-2223
2016/8/12 6:00,7545,776,8182,0,536,0,13,0,99,178,2,-2241
2016/8/12 7:00,8007,813,8201,0,945,0,7,0,100,182,2,-2243
2016/8/12 8:00,8736,876,8420,0,1403,0,3,0,101,184,2,-2253
2016/8/12 9:00,9501,943,8905,0,1777,0,4,0,100,186,2,-2416
2016/8/12 10:00,9952,933,9240,0,2035,0,12,0,97,185,1,-2551
2016/8/12 11:00,10254,982,9304,0,2134,0,24,0,95,192,0,-2477
2016/8/12 12:00,10087,908,9268,0,2055,0,38,0,99,188,1,-2470
2016/8/12 13:00,10175,994,9597,0,1751,0,43,0,98,186,1,-2495
2016/8/12 14:00,10303,1049,9890,0,1524,0,53,0,99,186,1,-2499
2016/8/12 15:00,10198,1164,10255,0,1080,0,61,0,99,185,0,-2646
2016/8/12 16:00,10213,1204,10567,0,701,0,69,0,96,189,0,-2613
2016/8/12 17:00,9753,1147,10472,0,244,0,63,0,94,185,0,-2452
2016/8/12 18:00,9459,1146,10294,0,1,0,51,0,98,184,1,-2316
2016/8/12 19:00,9309,1036,10151,0,0,0,42,0,99,186,1,-2206
2016/8/12 20:00,8741,914,9798,0,0,0,47,0,100,188,1,-2307
2016/8/12 21:00,8203,830,9276,0,0,0,51,0,99,183,2,-2238
2016/8/12 22:00,7967,785,9055,0,0,0,59,0,100,182,2,-2216
2016/8/12 23:00,7506,782,8759,0,0,0,89,0,92,183,1,-2400
2016/8/13 0:00,7071,728,8216,0,0,0,91,0,97,181,2,-2244
2016/8/13 1:00,6858,708,8001,0,0,0,106,0,100,181,2,-2240
2016/8/13 2:00,6881,711,8025,0,0,0,106,0,99,177,2,-2239
2016/8/13 3:00,7073,710,8216,0,0,0,113,0,100,178,2,-2246
2016/8/13 4:00,7160,718,8292,0,0,0,113,0,100,181,2,-2246
2016/8/13 5:00,7060,724,8089,0,114,0,102,0,98,183,1,-2251
2016/8/13 6:00,7216,767,7845,0,521,0,83,0,98,183,2,-2283
2016/8/13 7:00,7534,829,7619,0,961,0,101,0,99,185,2,-2262
2016/8/13 8:00,7935,873,7573,0,1337,0,89,0,97,185,2,-2221
2016/8/13 9:00,8725,912,7839,0,1784,0,90,0,96,186,2,-2184
2016/8/13 10:00,9093,955,7946,0,2020,0,102,0,98,186,2,-2216
2016/8/13 11:00,9390,945,8099,0,2104,0,107,0,96,189,0,-2150
2016/8/13 12:00,9502,940,8269,0,2056,0,116,0,98,187,1,-2165
2016/8/13 13:00,9533,965,8412,0,1862,0,118,0,99,187,1,-2111
2016/8/13 14:00,9515,993,8683,0,1496,0,131,0,97,187,1,-2073
2016/8/13 15:00,9372,1137,8899,0,956,0,127,0,98,191,0,-2036
2016/8/13 16:00,9510,1213,9449,0,659,0,133,0,94,192,0,-2230
2016/8/13 17:00,9291,1148,9751,0,182,0,125,0,97,188,0,-2200
2016/8/13 18:00,9221,1131,9882,0,0,0,121,0,99,182,1,-2195
2016/8/13 19:00,9191,1101,9906,0,0,0,115,0,100,186,1,-2218
2016/8/13 20:00,8716,894,9620,0,0,0,132,0,100,184,1,-2215
2016/8/13 21:00,8195,794,9190,0,0,0,146,0,98,168,2,-2203
2016/8/13 22:00,7680,781,8674,0,0,0,174,0,93,154,1,-2197
2016/8/13 23:00,7219,755,8269,0,0,0,149,0,96,132,1,-2183
2016/8/14 0:00,6746,704,7995,0,0,0,152,0,100,115,2,-2322
2016/8/14 1:00,6484,710,7600,0,0,0,148,0,100,110,2,-2186
2016/8/14 2:00,6508,713,7437,0,0,0,162,0,99,111,2,-2016
2016/8/14 3:00,6686,712,7598,0,0,0,133,0,97,111,2,-1967
2016/8/14 4:00,6792,714,7764,0,0,0,120,0,93,113,2,-2014
2016/8/14 5:00,6695,707,7634,0,110,0,125,0,91,117,1,-2090
2016/8/14 6:00,6842,760,7580,0,452,0,122,0,98,117,2,-2289
2016/8/14 7:00,7146,824,7450,0,851,0,132,0,96,118,2,-2327
2016/8/14 8:00,7342,839,7441,0,987,0,128,0,98,117,2,-2270
2016/8/14 9:00,7952,847,7582,0,1435,0,109,0,96,116,2,-2235
2016/8/14 10:00,8286,920,7637,0,1653,0,83,0,92,120,2,-2221
2016/8/14 11:00,8579,931,7817,0,1769,0,52,0,88,125,1,-2204
2016/8/14 12:00,8747,931,8008,0,1700,0,84,0,95,118,1,-2190
2016/8/14 13:00,8796,958,8069,0,1619,0,101,0,93,119,1,-2164
2016/8/14 14:00,8696,953,8446,0,1268,0,71,0,94,116,1,-2253
2016/8/14 15:00,8732,997,8744,0,871,0,89,0,93,115,1,-2178
2016/8/14 16:00,8932,1088,9186,0,577,0,75,0,89,117,0,-2200
2016/8/14 17:00,8850,1140,9491,0,164,0,87,0,87,114,0,-2233
2016/8/14 18:00,8961,1185,9630,0,0,0,80,0,92,116,1,-2143
2016/8/14 19:00,8944,1194,9696,0,0,0,76,0,92,117,1,-2232
2016/8/14 20:00,8504,1123,9374,0,0,0,78,0,92,116,1,-2280
2016/8/14 21:00,8026,937,9010,0,0,0,113,0,94,114,2,-2244
2016/8/14 22:00,7529,808,8676,0,0,0,97,0,88,118,1,-2259
2016/8/14 23:00,7085,752,8316,0,0,0,81,0,88,120,1,-2273
2016/8/15 0:00,6562,699,7865,0,0,0,52,0,92,121,2,-2269
2016/8/15 1:00,6375,705,7681,0,0,0,40,0,94,144,2,-2291
2016/8/15 2:00,6445,706,7754,0,0,0,36,0,92,159,2,-2304
2016/8/15 3:00,6655,708,7961,0,0,0,32,0,92,177,2,-2317
2016/8/15 4:00,6722,703,7955,0,0,0,33,0,91,184,2,-2246
2016/8/15 5:00,6629,730,7773,0,58,0,39,0,87,185,1,-2244
2016/8/15 6:00,6840,752,7747,0,346,0,40,0,91,186,2,-2324
2016/8/15 7:00,7218,792,7860,0,583,0,32,0,93,186,2,-2330
2016/8/15 8:00,7935,846,8145,0,938,0,27,0,90,194,2,-2307
2016/8/15 9:00,8387,910,8642,0,1052,0,22,0,93,187,2,-2521
2016/8/15 10:00,8699,1023,9014,0,1214,0,18,0,90,192,2,-2854
2016/8/15 11:00,8865,1042,8944,0,1147,0,12,0,88,193,0,-2561
2016/8/15 12:00,8851,997,9207,0,960,0,10,0,91,191,1,-2606
2016/8/15 13:00,8848,1063,9363,0,823,0,16,0,91,189,1,-2698
2016/8/15 14:00,8799,1085,9671,0,587,0,22,0,90,190,1,-2847
2016/8/15 15:00,8796,1200,9825,0,299,0,29,0,89,185,0,-2831
2016/8/15 16:00,8965,1222,10092,0,136,0,32,0,91,186,0,-2794
2016/8/15 17:00,9063,1173,10055,0,41,0,22,0,89,184,0,-2501
2016/8/15 18:00,9265,1169,10113,0,0,0,26,0,91,185,1,-2320
2016/8/15 19:00,9157,1127,10045,0,0,0,37,0,91,187,1,-2331
2016/8/15 20:00,8724,1033,9762,0,0,0,28,0,92,185,1,-2377
2016/8/15 21:00,8251,917,9338,0,0,0,25,0,89,186,1,-2305
2016/8/15 22:00,7696,865,8852,0,0,0,30,0,89,187,1,-2328
2016/8/15 23:00,7224,847,8408,0,0,0,33,0,90,186,1,-2341
2016/8/16 0:00,6786,835,7977,0,0,0,44,0,90,181,1,-2342
2016/8/16 1:00,6573,811,7772,0,0,0,49,0,90,182,1,-2332
2016/8/16 2:00,6589,816,7782,0,0,0,51,0,92,180,1,-2333
2016/8/16 3:00,6733,762,7961,0,0,0,67,0,89,180,1,-2327
2016/8/16 4:00,6819,743,8075,0,0,0,73,0,90,181,1,-2344
2016/8/16 5:00,6726,753,7918,0,46,0,69,0,90,184,2,-2336
2016/8/16 6:00,6955,804,7925,0,242,0,60,0,92,182,1,-2351
2016/8/16 7:00,7531,867,8157,0,518,0,47,0,91,186,1,-2336
2016/8/16 8:00,8486,882,8647,0,958,0,43,0,92,186,1,-2323
2016/8/16 9:00,9399,914,9194,0,1307,0,43,0,89,190,1,-2339
2016/8/16 10:00,9939,1015,9551,0,1507,0,39,0,87,190,1,-2451
2016/8/16 11:00,10221,1019,9907,0,1502,0,41,0,87,190,1,-2526
2016/8/16 12:00,10328,971,10025,0,1381,0,50,0,91,193,1,-2384
2016/8/16 13:00,10362,997,10515,0,1068,0,62,0,86,189,1,-2556
2016/8/16 14:00,10363,1027,10697,0,878,0,60,0,91,185,1,-2576
